ID;LABEL;ARTICLE
968;ai;"Na pomeczowej konferencji Zimoch nie poruszał tematu swojego traktowania przez kibiców na stadionie przy ul. Milionowej. Jednakże jego wypowiedź można znaleźć na oficjalnej stronie Omegi. Sympatyczny szkoleniowiec wyraził swoje zażenowanie sytuacją, jaką napotkał w trakcie meczu. ""Wyjechałem z Łodzi zażenowany tym co zobaczyłem i usłyszałem"" - mówił Zimoch. ""Myślałem, że jedziemy na bezpieczny teren, gdzie nic nam nie grozi. Tymczasem przez cały mecz wyzywano nas od najgorszych, obrzucano niewybrednymi epitetami mnie i moich zawodników. Kilka razy zostałem opluty, gdy wychodziłem z ławki, aby udzielić wskazówek zawodnikom."" Zimoch nie próbował reagować na agresywne zachowanie kibiców. ""O żadnej obronie słownej nie mogło być mowy, czuliśmy się zagrożeni"" - powiedział. ""Kilka razy silnie uderzono w pleksę za ławką rezerwowych. Nie wiem, co by było, gdybyśmy urwali punkty Widzewowi. Może dobrze, że ten mecz przegraliśmy."" Szkoleniowiec zakończył swoją wypowiedź zdecydowanym stwierdzeniem: ""Jedno wiem i mówię to z pełną odpowiedzialnością za słowa - dla tych ludzi, którzy stali za naszą ławką rezerwowych, powinien być zakaz wstępu na piłkarskie mecze."""
969;ai;Portal ekstrastats.pl przeprowadził symulację przebiegu rywalizacji w fazie finałowej sezonu. Według tabeli przygotowanej przez serwis, rezultaty z sezonu zasadniczego powtórzą się w ostatnich siedmiu kolejkach. Według symulacji, Cracovia zajmie czwarte miejsce w grupie mistrzowskiej, z dorobkiem 34 punktów, co odpowiada trzeciemu miejscu Zagłębia Lubin. Zakłada się, że krakowianie zdobędą sześć punktów u siebie i pięć punktów na wyjazdach. Wiśle Kraków przewiduje się 11. miejsce, co oznacza utrzymanie się w lidze. W grupie spadkowej ustąpią miejsca Ruchowi Chorzów i Koronie Kielce. Wisła miałaby wygrać trzy mecze, kończąc rozgrywki z dorobkiem 30 punktów. Symulacja rysuje słabe perspektywy dla Termaliki - beniaminka, który spadłby do pierwszej ligi. Niecieczanie mieliby zdobyć tylko pięć punktów, co dałoby im 15. miejsce. Oprócz nich ekstraklasę opuściłby również Górnik Zabrze. Ostatecznie, symulacja portalu ekstrastats.pl przewiduje interesujący finisz sezonu, w którym kilka zespołów będzie walczyć o utrzymanie się w lidze, a inne będą dążyły do awansu do europejskich pucharów.
970;ai;Po rundzie zasadniczej, tabela zostaje podzielona na dwie grupy - pierwszą ósemkę, która walczy o mistrzostwo Polski, oraz drugą grupę, która rywalizuje o utrzymanie w lidze. Punkty również są dzielone na pół, co oznacza, że przed tym etapem rozgrywek Górnik miał 17 punktów, a teraz 16. Pomimo wyższej pozycji w tabeli, zielono-czarni w poprzednim sezonie musieli drżeć o utrzymanie się w elicie do ostatniej kolejki, którą zakończyli zwycięstwem nad GKS Bełchatów 1:0. Ostatecznie, GKS Bełchatów i Ruch Chorzów opuścili ligę. Trener Szatałow uważa, że różnica trzech punktów dzieląca jego zespół od dziewiątego w tabeli Podbeskidzia jest niewielka, ale aby ją odrobić, trzeba wygrywać mecze. Zgadza się z nim wielu obserwatorów, a głównym problemem zespołu wydaje się być brak skuteczności strzeleckiej. W ostatnich czterech spotkaniach Górnik nie zdobył żadnego gola, co jest dla trenera powodem do zmartwień. Szatałow uważa, że brak skuteczności wynika z braku indywidualnego wyszkolenia piłkarzy. Jest to oczywiste, że jeśli nie strzela się bramek, to trudno wygrywać mecze. Obrona również nie prezentuje się najlepiej, a sam trener przyznaje, że jego zespół sam stwarza przeciwnikom okazje do zdobycia bramek. Mimo że do drużyny dołączyło kilku nowych graczy w przerwie zimowej, trudno powiedzieć, że poprawili oni jakość gry Górnika. W decydującym starciu, sztab szkoleniowy będzie musiał polegać na zawodnikach, którzy byli trzonem zespołu jesienią.
971;ai;Po ostatniej porażce jesteśmy pełni piłkarskiej złości, ale jednocześnie motywuje nas to do jeszcze cięższych treningów. Przez większość sezonu zasadniczego utrzymywaliśmy się na trzeciej pozycji, a teraz nagle inny zespół zajmuje nasze miejsce. To bolesne, dlatego chcemy zrobić wszystko, by wrócić na naszą pozycję i walczyć o szansę na grę w europejskich pucharach. Na pewno postaramy się odnieść zwycięstwa w kolejnych meczach. Mamy nadzieję, że ostatnia porażka da nam kopa - mówi Jendriszek. W najbliższą sobotę Cracovia zmierzy się z Piastem w Gliwicach. Słowak podkreśla, że jego zespół musi zagrać inaczej niż w poprzednich meczach. - Ostatnio popełniamy dużo indywidualnych błędów. W poniedziałek będziemy mieli analizę wideo, na której przyjrzymy się naszym błędom z ostatniego meczu ze Śląskiem. Trener wytłumaczy nam też, jak mamy zagrać w następnych spotkaniach, by naprawić to, co nie wyszło, i grać na wyższym poziomie - dodaje Jendriszek.
972;ai;W tym sezonie Marcin Kamiński jest liderem defensywy Lecha Poznań. Ten 24-letni obrońca już rozegrał 47 meczów dla Kolejorza, co potwierdza jego kluczową rolę w zespole. Jednakże, jego umowa z klubem wygasa w czerwcu, i na razie nie ma pewności, czy zostanie przedłużona. Piotr Rutkowski, wiceprezes Lecha, przyznaje, że rozmowy z Kamińskim trwają od października, ale nie można jeszcze powiedzieć, czy dojdzie do porozumienia w sprawie nowej umowy. Marcin Kamiński wyraża chęć spróbowania swoich sił za granicą i czeka na dobrą ofertę. W przeszłości Kamiński miał już propozycje z zagranicy, ale nie doszło do porozumienia ani z Palermo, ani z NEC Nijmegen. Teraz otwiera listę transferową Trabzonsporu, dziesiątej drużyny ligi tureckiej. Według serwisu fotospor.com, rozmowy już się odbyły, a Kamiński miałby przyjąć zaproponowane warunki. Jeśli transfer dojdzie do skutku, Kamiński będzie drugim piłkarzem Kolejorza, po Barrym Douglasie, który przeniósł się z ekstraklasy do ligi tureckiej. Tureckie media podkreślają, że Marcin Kamiński jest numerem jeden na liście życzeń Trabzonsporu. Miałby on zastąpić Brazylijczyka Douglasa Franco Teixeirę, który ma zostać sprzedany do Spartaka Moskwa. Należy zaznaczyć, że Lech Poznań nie zarobiłby na transferze Kamińskiego, ponieważ jego kontrakt wygasa, a klub będzie mógł odejść za darmo do nowego pracodawcy. Pomimo tego, Kamiński pozostaje cennym graczem, który w barwach Lecha rozegrał już 201 spotkań.
973;ai;Dawid Kownacki nabawił się urazu pleców podczas ostatniego meczu turnieju eliminacyjnego do Mistrzostw Europy U19 przeciwko Holandii. Polacy potrzebowali zwycięstwa, aby awansować, ale w ostatnich minutach, przy stanie 0:0, napastnik Lecha popełnił faul pod polem karnym, za który otrzymał drugą żółtą kartkę i musiał opuścić boisko. Dodatkowo, podczas faulu uderzył kolanami o ziemię i przegiął się w dziwny sposób do tyłu. Po tym incydencie Kownacki opuścił ligowe mecze ze Śląskiem Wrocław i Górnikiem Łęczna, ale na piątkowy mecz z Legią Warszawa ma być już gotowy. We wtorek wziął udział w normalnym treningu z zespołem i zapewnia, że jest gotowy do gry. Jednakże, wydaje się, że jeśli Kownacki wystąpi w meczu z Legią, to wejdzie na boisko z ławki rezerwowych. Aktualnie napastnikiem numer jeden w Lechu jest Nicki Bille, który zdobył jedyną bramkę w poprzednim meczu z Górnikiem Łęczna. Decyzję o tym, czy Kownacki będzie gotowy do gry, podejmie trener wraz z nim. Kownacki wyraża chęć pomocy drużynie i jest gotowy do gry, ale ostateczna decyzja należeć będzie do sztabu szkoleniowego.
974;ai;Na wtorkowych zajęciach Lecha Poznań zabrakło jedynie Gergo Lovrencsicsa i Macieja Wilusza z powodu urazów mięśniowych. Jednakże Marcin Robak i Dawid Kownacki wznowili treningi na pełnych obrotach. Sisi i Kebba Ceesay ćwiczyli indywidualnie z powodu drobnych kontuzji. Trener Jan Urban nie mógł narzekać na słabą frekwencję podczas treningu, ponieważ na boisku pojawiło się aż 27 piłkarzy, w tym trzech bramkarzy i 24 zawodników z pola. Efekt ten był wynikiem dołączenia zawodników z zespołu rezerw. Zawodnicy Lecha II Poznań, takich jak Lucas Guedes, Patryk Janasik, Tomasz Dejewski, Antonijs Cernomordijs i Niklas Zulciak, trenowali pod okiem sztabu pierwszego zespołu. Damian Dąbrowski, pomocnik Cracovii, który obecnie leczy kontuzję, również przyglądał się zajęciom z boku. Dąbrowski odwiedził kolegę z kadr młodzieżowych, Marcina Kamińskiego. Zawodnik Cracovii serdecznie przywitał się z trenerem Janem Urbanem, który wcześniej pracował z nim w Zagłębiu Lubin.
975;ai;Na początku stycznia Górnik Zabrze ogłosił swoją listę transferową, na której znalazło się kilku zawodników z różnym doświadczeniem w Ekstraklasie. Mateusz Słodowy dogadał się w sprawie rozwiązania umowy, Konrad Nowak i Maciej Mańka trafili na wypożyczenia, a Mariusz Przybylski i Rafał Kurzawa dostali jeszcze jedną szansę. Jednakże jeden problem pozostał - dotyczy to Dzikamai Gwaze. Pomocnik z Zimbabwe nie chce odchodzić, mimo że obecnie nie ma dla niego miejsca w pierwszym zespole. Znajduje się teraz w zespole rezerw, ale nawet w trzeciej lidze opolsko-śląskiej, do której należy druga drużyna Górnika, nie zagrał jeszcze ani minuty w tym roku. Niemniej jego kontrakt z klubem obowiązuje do czerwca 2017 roku. W pierwszej części sezonu Gwaze wystąpił w Ekstraklasie tylko raz, rozpoczynając mecz przeciwko Zagłębiu Lubin. Jednak już po 36 minutach został zastąpiony na boisku przez trenera Leszka Ojrzyńskiego.
976;ai;39-letni sędzia Daniel Stefański ma już spore doświadczenie w prowadzeniu meczów pomiędzy Lechem Poznań a Legią Warszawa. W październiku 2013 roku był arbitrem spotkania tych drużyn na stadionie przy Bułgarskiej, które zakończyło się remisem 1:1. Niemal dokładnie rok temu, 2 maja 2015 roku, sędziował finał Pucharu Polski, w którym Lech przegrał na Stadionie Narodowym 1:2 z Legią. W tamtym meczu arbitrą wyrzucił z boiska Barry'ego Douglasa, który otrzymał drugą żółtą kartkę w 88. minucie. W bieżącym sezonie Lech Poznań miał więcej szczęścia w meczach prowadzonych przez Daniela Stefańskiego. Wygrał trzy razy - z Lechią Gdańsk 2:1, z Wisłą Kraków 2:0 oraz u siebie z Cracovią 2:1. Przegrał za to tylko raz - 2:5 na wyjeździe z Cracovią. Legia natomiast odniosła zwycięstwo tylko raz, pokonując Koronę Kielce 3:1. Pozostałe trzy mecze zakończyły się remisami - 1:1 z Wisłą w Krakowie, z Jagiellonią w Białymstoku oraz u siebie z Lechią Gdańsk.
977;ai;W lutym do Wisły Kraków trafił niepozorny pomocnik z Fiorentiny, który szybko stał się nie tylko podstawowym graczem w drużynie, ale również jednym z najważniejszych graczy całej ligi. Wolski, bo o nim mowa, nie tylko wnosi ogromną wartość sportową, ale także inspiruje swoich kolegów do walki i zwycięstwa. Od samego początku pobytu w Krakowie Wolski wyznaczył sobie cel - pomóc drużynie. Wisła wtedy znajdowała się w głębokim kryzysie, ale już na pierwszych treningach zauważył potencjał zespołu i wierzył, że złe czasy szybko miną. Jego optymizm i determinacja sprawiły, że drużyna szybko wróciła na właściwe tory. Mimo przygnębiającego remisu z Zagłębiem Lubin, który odebrał Wisłe szansę na grę w grupie mistrzowskiej, Wolski i jego koledzy szybko pozbierali się i przystąpili do solidnej pracy. Teraz są gotowi na kolejne wyzwania i zdobycie trzech punktów w każdym meczu. Jednym z ciekawszych spostrzeżeń Wolskiego jest jego preferencja dla meczów z rywalami z czołówki tabeli. Choć może to wydawać się nietypowe, preferuje spotkania wyższej rangi, takie jak z Legią, Lechem czy Cracovią. To właśnie w takich meczach zespół nie potrzebuje dodatkowej mobilizacji, ale musi być gotowy na walkę i zwycięstwo. Mimo zajmowania ostatniego miejsca w tabeli przez Górnika, Wolski podkreśla, że żaden mecz w dolnej ósemce nie jest łatwym wyzwaniem. Drużyna musi być zmotywowana i skoncentrowana na swoich celach, a celem Wisły jest wygranie tej grupy. Wolski nie tylko jest kluczowym graczem na boisku, ale także duchowym liderem dla swoich kolegów. Jego optymizm, determinacja i charyzma sprawiają, że drużyna czuje się pewniej i gotowa do podjęcia każdego wyzwania. Każdy mecz Wisły Kraków staje się teraz nie tylko walką o punkty, ale także demonstracją siły, determinacji i ducha walki, którym przewodzi Wolski. Jego historia w polskiej lidze może stać się inspiracją dla wielu młodych graczy i dowodem na to, że zaangażowanie i praca mogą zmienić losy nawet najtrudniejszych sytuacji.
978;ai;W emocjonującym meczu z Gliwicami, do którego Wisła Kraków przystępowała z determinacją po szeregu niepomyślnych wyników, to właśnie dośrodkowanie Wdowiaka i precyzyjny strzał głową Covilo zapewniły drużynie cenny punkt. Po meczu Wdowiak podkreślał rolę zmienników w drużynie, a jego dośrodkowanie było tym impulsowym momentem, który wyrównał szanse. Choć sam miał okazję do skutecznego strzału wcześniej, to jego zdecydowanie zrehabilitował się, przekazując piłkę do Covilo, który z pewnością wykorzystał sytuację. Mimo szóstego z rzędu meczu bez zwycięstwa, Krakowianie znajdują pozytywne aspekty w zdobytym punkcie. Wdowiak podkreśla, że rywale teraz doskonale znają ich styl, ale to nie przekreśla ich ambicji. Wręcz przeciwnie - z każdym spotkaniem pokazują, że są gotowi walczyć o wysokie cele. Zwłaszcza emocjonujące spotkanie w Gliwicach, gdzie strzelili bramkę w końcówce, daje im nadzieję i potwierdza ich determinację. Choć może to być jedynie punkt w tabeli, dla Wisły i jej kibiców to znacznie więcej. To dowód na to, że mimo trudności drużyna pozostaje ambitna i gotowa stawić czoła każdemu przeciwnikowi. Dzięki bohaterstwu Wdowiaka i Covilo, mecz z Gliwicami stanie się jednym z tych, które będą pamiętane jako wyraz determinacji i charakteru Wisły Kraków.
979;ai;Przed piątkowym starciem Legii z Lechem, na stadionie przy Łazienkowskiej odbyły się wzruszające uroczystości ku czci legendarnego piłkarza i trenera Legii, Lucjana Brychczego. W ciągu kilku dni Legia uczciła jego pamięć poprzez wmurowanie pamiątkowej tablicy oraz nazwanie południowej trybuny stadionu jego imieniem. Ceremonia rozpoczęła się we wtorek, kiedy to Legia oficjalnie zadedykowała pamiątkową tablicę na stadionie. Dwa dni później trybuna południowa została nazwana imieniem Brychczego, upamiętniając tym samym jego wkład w historię klubu. Najbardziej wzruszającym momentem był jednak piątkowy wieczór, kiedy to kapitan Legii, Jakub Rzeźniczak, wyprowadził Brychczego na środek stadionu przed rozpoczęciem meczu. Podczas ceremonii hołdu dla legendy, kibice Legii oklaskiwali go długo i głośno, wyrażając tym samym szacunek i wdzięczność za jego zasługi dla klubu. Nawet kibice Lecha, rywala Legii tego wieczoru, dołączyli do oklasków, co stanowiło wyjątkową demonstrację szacunku i uznania dla Brychczego. Nawet trener Lecha, Jan Urban, uścisnął go i wręczył bukiet kwiatów, pokazując tym samym, że piłkarska wspólnota docenia wielkość i wkład legendy. Ta emocjonalna ceremonia nie tylko upamiętniła dorobek Brychczego, ale także podkreśliła znaczenie jego osoby dla światowej piłki nożnej i polskiego futbolu. To był nie tylko zasłużony hołd dla legendy, ale także chwila, która jednoczyła fanów obu drużyn w szacunku i wdzięczności.
980;ai;Dariusz Smagorowicz, prezes Ruchu Chorzów, podkreśla znaczenie ciągłego budowania zespołu jako procesu, który jednak rytmizowany jest przez kluczowe spotkania i decyzje. W najbliższym czasie planowane jest spotkanie z sztabem szkoleniowym w celu omówienia planów na nadchodzące tygodnie i miesiące, przy czym priorytetem jest przedłużenie umowy z bramkarzem Matusem Putnockym. Rozważana jest również przyszłość weteranów zespołu, takich jak Łukasz Surma, Marek Zieńczuk i Marek Szyndrowski. Z kolei Artur Lenartowski, który miał opuścić zespół zimą, zachował miejsce w kadrze z powodu kontuzji Mateusza Cichockiego, ale jego losy w klubie są niepewne. Poza tym, zbliża się koniec rocznego wypożyczenia Adama Setli z Nadwiślan Góra, który obecnie jest głębokim rezerwowym. Istnieje prawdopodobieństwo, że Ruch skorzysta z możliwości transferu tego gracza. Kamil Włodyka, który miał znaczącą rolę w poprzednich sezonach za czasów trenera Jana Kociana, teraz jest tylko zawodnikiem trzecioligowych rezerw. Wydaje się, że jego miejsce w Ruchu również będzie zagrożone latem. Te decyzje personalne i perspektywy transferowe pokazują, że Ruch Chorzów skupia się na budowaniu konkurencyjnego zespołu, który będzie w stanie odnieść sukcesy w przyszłych sezonach. Więcej informacji na temat planów klubu można spodziewać się po zbliżającym się spotkaniu z sztabem szkoleniowym.
